id;date_collected;date_deleted;deletion_time;delete_reason;corpus;text;username;user_bio;user_created;picture1;picture2;picture3;picture4
1521109190827294720;02/05/22-12:47;03/05/22-01:15;12:27:14;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";Siskooz972;"IG: Siskooz 🔴🟢⚫️";2012-06-12T15:28:41.000Z;;;;
1521105559805644800;02/05/22-12:33;03/05/22-01:15;12:41:40;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";King_Harvey_M;"Multifandom | Eclectic wiccan 🌒🌕🌘 | LGBT+ 🏳️‍🌈🏳️‍⚧️ | Fan of Tony Stark, #DBH ⭕ and #UmbrellaAcademy";2021-12-19T11:01:50.000Z;;;;
1521092703022374913;02/05/22-11:42;03/05/22-01:15;13:32:45;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";lilyrllr__;"ig:lirollero";2021-06-25T18:51:50.000Z;;;;
1521095119696535552;02/05/22-11:51;03/05/22-01:15;13:23:09;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";WarnouAlz;"🇲🇬❤️💚🖤 #BlackLivesMatter";2014-11-25T21:23:24.000Z;;;;
1521100943508574209;02/05/22-12:15;03/05/22-01:15;13:00:00;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";CelebiCalvin;"K.ATATÜRK🇹🇷🇹🇷";2018-11-12T18:53:23.000Z;;;;
1521113379242450948;02/05/22-13:04;03/05/22-01:15;12:10:35;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";lounannl;"";2020-03-14T10:14:49.000Z;;;;
1521095471393083393;02/05/22-11:53;03/05/22-01:15;13:21:45;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";ganntalovefanta;"🇧🇪🇮🇹 | 19y 🪐 | @juventusfc";2020-09-04T22:33:54.000Z;;;;
1521105868615475200;02/05/22-12:34;03/05/22-01:15;12:40:26;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";JhYso_;"🇬🇼 Nhv terrv 📸 : 𝕪𝕤𝕠𝕘𝕞𝕤";2012-05-02T16:45:31.000Z;;;;
1521097906773798914;02/05/22-12:02;03/05/22-01:15;13:12:04;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";empereurkuzco;"une faute à chaque tweet et plus encore si affinités";2018-11-16T20:15:25.000Z;;;;
1521110696934752258;02/05/22-12:53;03/05/22-01:15;12:21:15;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";mapoftheseum;"@2_seok7 🤍";2013-08-15T13:48:15.000Z;;;;
1521101931795603456;02/05/22-12:18;03/05/22-01:15;12:56:05;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";dydyne_k;"";2011-12-15T16:47:52.000Z;;;;
1521112584971329542;02/05/22-13:01;03/05/22-01:15;12:13:45;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";Abi_ac;"🍬||Savoir ce qu'on veut et accepter d'avance les conséquences ||971||📸abiaccade||22y🌴";2012-07-26T06:15:38.000Z;;;;
1521093003124916225;02/05/22-11:43;03/05/22-01:15;13:31:33;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";404n0tfnd;"Elodie.";2011-10-04T15:49:29.000Z;;;;
1521104713634168832;02/05/22-12:29;03/05/22-01:15;12:45:01;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";heycestisa;"";2009-06-30T13:56:22.000Z;;;;
1521101210585124864;02/05/22-12:16;03/05/22-01:15;12:58:57;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";Alterego_Adsum;"FTM https://t.co/wFY3wNH4NC";2019-11-21T14:57:43.000Z;;;;
1521095597511565312;02/05/22-11:53;03/05/22-01:15;13:21:15;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";jonvthvnbgf;"🇨🇩X🇷🇼 Only the strong survive! 💯";2020-12-25T03:11:13.000Z;;;;
1521109719036964864;02/05/22-12:49;03/05/22-01:15;12:25:08;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";MABEA_;"Never let the sadness of your past, and the fear of the future, destroy the happiness of the present. 23 ☀️ 2017 👩‍❤️‍💋‍👩";2014-01-14T23:02:27.000Z;;;;
1521097888406847488;02/05/22-12:02;03/05/22-01:15;13:12:09;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";lesbiennedetoi;"Matfem sexneg  pour la lesbianisation des masses 
Tiens bcp  à @selenacassiopee 
 Syndicaliste @SolidairesEtu33
CC: https://t.co/YZrxXpMYVV";2019-11-10T13:49:37.000Z;;;;
1521112262240616458;02/05/22-12:59;03/05/22-01:15;12:15:02;deleted;LGBT_2;"RT @Mphala12: Plutôt que déblatérer sans prudence sur un sujet qu'on maîtrise visiblement pas.
Je conseille cet excellent article sourcé. Q…";lachuteero;"💤 Doit dormir H24 | ♀️ Fille Lesbienne | 🚩 Eurosocialisme | احِبُ زهراء | زهراء و مريم | 🇫🇷 Langue maternelle, 🇺🇸/🇬🇧 Fluent, 🇯🇵 イナルコの一年生なので、初心者です";2015-04-22T19:09:55.000Z;;;;
1521097751660056578;02/05/22-12:02;03/05/22-01:15;13:12:41;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";caye_tinita;"tini | 👸🏾";2021-09-16T21:43:13.000Z;;;;
1521097982250307585;02/05/22-12:03;03/05/22-01:15;13:11:46;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";fuyunogiven;"noémie 🍯";2015-05-05T16:07:02.000Z;;;;
1521092844253032448;02/05/22-11:42;03/05/22-01:15;13:32:11;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";XnsDjefly;"'Africa fed the world, but the world eats without Africa'. - Dr. E. Obiri Addo 🙌🏿 🇭🇹 #blacklivesmatter";2018-08-26T15:45:39.000Z;;;;
1521107133453975554;02/05/22-12:39;03/05/22-01:15;12:35:24;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";sss_l_n;"99%";2010-10-15T17:02:25.000Z;;;;
1521103632707604480;02/05/22-12:25;03/05/22-01:15;12:49:19;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";laure1_;"8 - Billie Eilish
Loren. Pas Laurel ou Lauren svp.

Kinda depressed";2020-11-15T18:36:47.000Z;;;;
1521112569183932417;02/05/22-13:01;03/05/22-01:15;12:13:48;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";palerme_;"";2018-11-21T09:52:47.000Z;;;;
1521100571909967873;02/05/22-12:13;03/05/22-01:15;13:01:29;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";uzer0217;"";2019-04-14T12:13:14.000Z;;;;
1521101297969160192;02/05/22-12:16;03/05/22-01:15;12:58:36;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";blacksian2;"#3006🥂👶🏾 God First ‼️❤️";2018-06-22T10:45:11.000Z;;;;
1521110569138413568;02/05/22-12:53;03/05/22-01:15;12:21:45;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";zoe_bchn;"";2016-02-20T20:01:58.000Z;;;;
1521104304437964801;02/05/22-12:28;03/05/22-01:15;12:46:39;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";e_wident;"";2018-10-21T08:32:43.000Z;;;;
1521110165193383936;02/05/22-12:51;03/05/22-01:15;12:23:22;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";MamarRonaldo;"Un éternel madridista 🐊⚽️7️⃣ PAPA @cristiano #hazardout #freembappe @realmadrid @PSG_inside";2020-11-04T20:14:11.000Z;;;;
1521110908474429444;02/05/22-12:54;03/05/22-01:15;12:20:24;deleted;LGBT_2;"@boblemosellan @Mika81944864 @MrJumper02 @viorelionel39 Justement , vous en bouffez des Lgbt en longueur de journée, sans le savoir, dont le sale Macron et son domi 'Brigitte' qui est une maîtresse trans SM !";LBG02199000;"Bzh. AntiVaxx depuis 1996, après vax hépatite B, salaud de conspirationniste de Droite. Asexué. Pro-Alyah et Allah Airways !Humains derrière, Animaux d'abord.";2022-04-07T17:04:13.000Z;;;;
1521110429912780800;02/05/22-12:52;03/05/22-01:15;12:22:18;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";hellyass_talks;"28yo ~ will figure out other stuff to write in there later";2020-10-01T21:09:15.000Z;;;;
1521109922485833728;02/05/22-12:50;03/05/22-01:15;12:24:19;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";Reska_Lechat;"";2013-06-10T19:27:04.000Z;;;;
1521100001656643587;02/05/22-12:11;03/05/22-01:15;13:03:45;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";asmpauu;"";2014-11-05T14:23:18.000Z;;;;
1521101926078763010;02/05/22-12:18;03/05/22-01:15;12:56:06;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";jmj_Jeremy;"Que veux tu apprendre...moi...? «JE VEUX TOUT» tout simplement. CONVIER DANS MES DM AVANT QU'IL SOIT TROP TARD. https://t.co/hPHTrq3w9Y";2013-01-28T10:42:30.000Z;;;;
1521093808741621761;02/05/22-11:46;03/05/22-01:15;13:28:21;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";S_CrztGlt;"⚖️ & ✈️";2011-01-01T19:56:19.000Z;;;;
1521098859413389313;02/05/22-12:06;03/05/22-01:15;13:08:17;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";hirashikii;"« Et il est comme tu me l’avais dit, un roi comme il n’en apparaît qu’un tous les mille ans »";2022-01-17T10:51:51.000Z;;;;
1521101162606477315;02/05/22-12:15;03/05/22-01:15;12:59:08;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";BondaManmanw;"𝑴𝒂𝒌𝒆 𝒎𝒚 𝒎𝒂𝒓𝒌 ✨🐾 Mon ange à tout jamais 12.02.19 🕊🙏🏾💙";2012-04-13T15:49:38.000Z;;;;
1521116129783123969;02/05/22-13:15;03/05/22-01:15;11:59:40;protected_account;LGBT_2;"@TahLaChemise Tu te fais cook";Johazu12;"Banni";2022-04-25T14:58:51.000Z;;;;
1521102797474828296;02/05/22-12:22;03/05/22-01:15;12:52:38;protected_account;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";AgateCournede;"le temps c'est de l'argent mais j'suis toujours pas riche";2018-02-26T16:48:03.000Z;;;;
1521097863933181953;02/05/22-12:02;03/05/22-01:15;13:12:14;protected_account;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";AurelieSmd;"Elïjah Maylonne. 🧸💙";2014-12-11T21:25:07.000Z;;;;
1521101668460421121;02/05/22-12:17;03/05/22-01:15;12:57:07;protected_account;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";euuqilegna;"";2015-10-25T15:20:33.000Z;;;;
1521097942882566146;02/05/22-12:03;03/05/22-01:15;13:11:56;protected_account;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";slatslattt;"India Love on my pfp #";2020-01-25T14:57:36.000Z;;;;
1521102596173447168;02/05/22-12:21;03/05/22-01:15;12:53:26;protected_account;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";Rzn_lrc;"";2018-09-25T06:12:44.000Z;;;;
1521101446514683907;02/05/22-12:17;03/05/22-01:15;12:58:00;protected_account;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";CBilouer;"Regarde mon nom.😑";2019-10-14T20:52:26.000Z;;;;
1521100949258969088;02/05/22-12:15;03/05/22-01:15;12:59:59;protected_account;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";Aliart5s0;"";2020-12-23T17:17:56.000Z;;;;
1521109349908811776;02/05/22-12:48;03/05/22-01:15;12:26:36;protected_account;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";camlachenillee;"";2014-10-18T21:45:15.000Z;;;;
1521110930591039489;02/05/22-12:54;03/05/22-01:15;12:20:19;deleted;LGBT_2;"Qui nude gay mtn";ms4tori;"";2021-12-21T08:37:42.000Z;;;;
1521104350088769536;02/05/22-12:28;03/05/22-01:15;12:46:28;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";RosalieLgs;"";2017-04-14T19:41:18.000Z;;;;
1521106626060632067;02/05/22-12:37;03/05/22-01:15;12:37:25;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";kermeuu_;"19. 🤎";2019-07-27T22:25:31.000Z;;;;
1521103912014655490;02/05/22-12:26;03/05/22-01:15;12:48:12;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";Helouu_Miyn;"Héloïse🇨🇬🇬🇧❤️, 22🦋 LUC 12:34 “En effet là où est votre trésor,sera là aussi votre cœur”";2013-08-18T19:58:39.000Z;;;;
1521113157233750020;02/05/22-13:03;03/05/22-01:15;12:11:28;deleted;LGBT_2;"@Toutcramer @allore_conte On gagnerait à faire des catégorie fine, prenant taille, poid &amp; testo (suivant les sports)  en compte.  Et donc dépasse F/H. Et y'aurai un important overlap dans les catégories intermédiaire, et les femmes trans serait plutôt dans les catégories basses très largement. ☺️ 5/";Mphala12;"Dans un univers avec des vieux parchemins: Daedroth androgyne du sexe et de l'ambiguïté.
En ce bas monde: Une léniniste libertaire. Rojava & Sankara ❤️";2021-05-14T23:06:18.000Z;;;;
1521115781521715200;02/05/22-13:13;03/05/22-01:15;12:01:03;deleted;LGBT_2;"RT @NicolasBay_: Que reproche-t-on à Viktor Orbán ? De défendre les frontières de la Hongrie et de refuser le lobby LGBT. Les persécutions…";CroiseFranco;"Droite conservatrice et nationale. Union des droites. Pour la France avec son patrimoine, ses paysages, sa culture, ses héros. Aime l'histoire, la littérature.";2020-07-04T07:07:52.000Z;;;;
1521108490365853699;02/05/22-12:44;03/05/22-01:15;12:30:01;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";Pierre_Valent1;"Terriblement intelligent";2017-08-16T14:02:30.000Z;;;;
1521110317559865345;02/05/22-12:52;03/05/22-01:15;12:22:45;deleted;LGBT_2;"@Mathnch Mais Joe (Charlie) est réellement gay :)";kln_frs;"un mec banal et très con🤡✨snp: kilianfrs 👻✨ je tweet mes émotions ✍🏻 : @2klnfrs insta : kln_frs";2018-02-01T20:20:29.000Z;;;;
1521098495037517825;02/05/22-12:05;03/05/22-01:15;13:09:44;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";qlftaehyung;"#TAEHYUNG jsuis multi du coup jsuis pauvre https://t.co/CdIlAfIosp 🧛‍♀️🇲🇦";2019-04-28T16:18:44.000Z;;;;
1521093860776153091;02/05/22-11:46;03/05/22-01:15;13:28:09;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";MIRANNIEW;"伏黒甚爾";2016-05-17T10:14:30.000Z;;;;
1521104726133252097;02/05/22-12:30;03/05/22-01:15;12:44:58;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";Tyss_Stylinson;"Italien's food is bae
Italian people are Bae 
ITALY IS BAE";2012-08-21T08:39:53.000Z;;;;
1521100144481026049;02/05/22-12:11;03/05/22-01:15;13:03:11;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";mapkinase3;"#biologie #immunologie #microbiologie
#feministe";2022-01-19T21:00:40.000Z;;;;
1521101512608522242;02/05/22-12:17;03/05/22-01:15;12:57:45;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";G0dZiLl7;"je suis actif (c faux)";2021-07-09T19:10:20.000Z;;;;
1521112937154367488;02/05/22-13:02;03/05/22-01:15;12:12:21;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";EllaPaTort;"|| if I speak…I am in big trouble (& now I want to be in big trouble)";2022-03-02T17:09:46.000Z;;;;
1521112051942400001;02/05/22-12:59;03/05/22-01:15;12:15:52;protected_account;LGBT_2;"@RMCsport Très bonne pioche !  👍";NicoCarr2600;"Supporter Officiel !! Le Sang Bleu&Blanc depuis 30 ans !! Collectionneur compulsif, ActuOM, Mercato, Histoire, Passion, Ferveur. #TeamOM";2020-10-17T12:02:54.000Z;;;;
1521093033760022528;02/05/22-11:43;03/05/22-01:15;13:31:26;deleted;LGBT_2;"@lixiesnoo je me lâche";JAYSL0VER;"⠀⠀ ⠀⠀⠀ for #엔하이픈; ⠀⠀ ⠀⠀⠀ ⠀⠀ ⠀⠀⠀ ⠀⠀ ⠀⠀⠀ enha shooter and lover; park jongseong supremacy";2013-10-20T10:47:25.000Z;;;;
1521109833109364736;02/05/22-12:50;03/05/22-01:15;12:24:41;deleted;LGBT_2;"@Mika81944864 @MrJumper02 @viorelionel39 @boblemosellan Mon point de vue ? Mon point de vue ?  Je parle de l'intérieur ! Les Lgbt, c'est de la merde en barre !";LBG02199000;"Bzh. AntiVaxx depuis 1996, après vax hépatite B, salaud de conspirationniste de Droite. Asexué. Pro-Alyah et Allah Airways !Humains derrière, Animaux d'abord.";2022-04-07T17:04:13.000Z;;;;
1521111255217582080;02/05/22-12:55;03/05/22-01:15;12:19:02;deleted;LGBT_2;"RT @Alban_nez: Des nouvelles de la #Russie. Le programme, présenté notamment par un député d’extrême droite, réunit huit hommes enfermés en…";Alban_nez;"ex-Social Media e-RP @enedis @wpp | @iscom | République - Maroilles et Rive Gauche 🇫🇷🇪🇺";2013-08-13T21:46:57.000Z;;;;
1521101901462450177;02/05/22-12:18;03/05/22-01:15;12:56:12;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";russkayayakuza;"🇷🇺ⵣ";2019-10-29T20:13:59.000Z;;;;
1521098280968536065;02/05/22-12:04;03/05/22-01:15;13:10:35;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";_natvcha_;"🙏🏾";2013-02-07T18:14:07.000Z;;;;
1521115055126941697;02/05/22-13:11;03/05/22-01:15;12:03:56;deleted;LGBT_2;"@NymphoGarou les pds en Algérie 😍😍😍 qu'ils meurent ces arabes";floucklous;"";2021-01-17T22:47:04.000Z;;;;
1521094652182552578;02/05/22-11:50;03/05/22-01:15;13:25:00;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";BKrauserr;"N.F Loyalty ❤️💚🖤 FREE⛓G9 \#/Détestable\#/";2019-05-26T22:26:52.000Z;;;;
1521111581995806721;02/05/22-12:57;03/05/22-01:15;12:17:44;deleted;LGBT_2;"@Toutcramer @allore_conte Après rassure toi, en tant que trans on s'est largement s'accomoder de la transphobie. 
Lia Thomas a appris à vivre avec le harcèlement et les menaces de mort que toute les bigots de la droite américaine lui ont balancé. 
Moi j'ai appris à vivre avec la transphobie de mon père ^^";Mphala12;"Dans un univers avec des vieux parchemins: Daedroth androgyne du sexe et de l'ambiguïté.
En ce bas monde: Une léniniste libertaire. Rojava & Sankara ❤️";2021-05-14T23:06:18.000Z;;;;
1521094106407227392;02/05/22-11:47;03/05/22-01:15;13:27:10;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";lilaatrz;"Jélila Charfi Trzeciakowski. ♡ 𝗃𝗈𝗁𝗇𝗇𝗒 𝖽𝖾𝗉𝗉 ♡";2015-09-25T09:37:52.000Z;;;;
1521113689503457280;02/05/22-13:05;03/05/22-01:15;12:09:21;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";Hawa_Deidara;"✨Fitness & Boxe Thaïlandaise✨| Pas d’homme en dm, svp";2021-03-27T12:59:12.000Z;;;;
1521109965649371137;02/05/22-12:50;03/05/22-01:15;12:24:09;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";axllll4real;"La jalousie c’est pour les faibles.";2021-09-14T16:29:15.000Z;;;;
1521110971292524544;02/05/22-12:54;03/05/22-01:15;12:20:09;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";NkEphra;"𝟮𝟬. 🇨🇬🇬🇵. 𝑰 𝒘𝒊𝒔𝒉 𝒚𝒐𝒖 𝒍𝒐𝒗𝒆𝒅 𝒎𝒆.. 🥺";2014-08-25T03:35:39.000Z;;;;
1521108730380791808;02/05/22-12:45;03/05/22-01:15;12:29:04;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";MartMerl7;"";2020-02-08T19:29:03.000Z;;;;
1521098140862107651;02/05/22-12:03;03/05/22-01:15;13:11:08;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";Miss_Cdz;"🤍~Ɨ WȺNŦ ɎØᵾ ɃɆ ɎØᵾɌ ĐɆȻȺŁȻØMȺNƗȺ~🤍";2019-05-06T21:36:54.000Z;;;;
1521108353317216257;02/05/22-12:44;03/05/22-01:15;12:30:34;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";INOSUKE776;"";2019-01-28T23:53:30.000Z;;;;
1521091541388902402;02/05/22-11:37;03/05/22-01:15;13:37:22;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";cam_crbt;"";2018-05-29T17:41:37.000Z;;;;
1521099308875010048;02/05/22-12:08;03/05/22-01:15;13:06:30;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";M3lvoo;"";2020-02-25T02:39:57.000Z;;;;
1521092371789844483;02/05/22-11:40;03/05/22-01:15;13:34:04;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";sperarescuro;"";2016-01-08T17:24:17.000Z;;;;
1521101949487177731;02/05/22-12:19;03/05/22-01:15;12:56:00;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";INTP_VIRGO;"19 y.o 🇫🇷🏳️‍🌈📚🎾";2020-07-13T12:55:15.000Z;;;;
1521096661879205889;02/05/22-11:57;03/05/22-01:15;13:17:01;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";mdlr_qlf;"Marcher solo, c’est bénéfique";2019-07-02T22:32:34.000Z;;;;
1521115437655859200;02/05/22-13:12;03/05/22-01:15;12:02:25;deleted;LGBT_2;"RT @RocketBlak: @DarkHoni @noisegrrrl Mais bordel mais moi le coup des scarifs là. Genre c'est quoi ca si t'es une meuf trans sans teub qui…";alexisbchrt;"D1 médecine, CisGayKing with a FtM adventure          🍆 = 04/08/2021
🍒 = 11/04/2022";2019-02-26T09:31:48.000Z;;;;
1521102603907698688;02/05/22-12:21;03/05/22-01:15;12:53:24;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";AdaMerry_;"l'mec tout en orange là";2019-04-23T00:34:32.000Z;;;;
1521106649171349505;02/05/22-12:37;03/05/22-01:15;12:37:20;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";Meyristelle;"Keep it private, people love to ruin things.";2013-03-13T23:29:09.000Z;;;;
1521098245803581440;02/05/22-12:04;03/05/22-01:15;13:10:43;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";jeonenora;"you wrong me right !";2018-10-26T08:43:20.000Z;;;;
1521104453058891776;02/05/22-12:28;03/05/22-01:15;12:46:03;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";AshSteIIa;"YOU'RE CONFUSED ? I'M FXXKING CONFUSED BRO";2022-02-02T00:16:45.000Z;;;;
1521112247392735233;02/05/22-12:59;03/05/22-01:15;12:15:05;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";louchabb;"gngn j’ai une bonne brioche";2020-01-04T19:46:00.000Z;;;;
1521113541843079169;02/05/22-13:05;03/05/22-01:15;12:09:57;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";Balou_heureux_;"";2018-11-24T14:31:04.000Z;;;;
1521109682357735424;02/05/22-12:49;03/05/22-01:15;12:25:17;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";Yulizzle25;"•Et puis si tu me parle mal je te bloque ! 💁🏽‍♂️•";2015-05-20T15:13:20.000Z;;;;
1521113679428734977;02/05/22-13:05;03/05/22-01:15;12:09:24;deleted;LGBT_2;"@Toutcramer @allore_conte En attendant les femmes trans sont en moyenne pas plus avantagée que certaine femme cis. Et moins que les femmes hyperhormonée ou certains intersexes. Et bcp moins que les hommes trans.";Mphala12;"Dans un univers avec des vieux parchemins: Daedroth androgyne du sexe et de l'ambiguïté.
En ce bas monde: Une léniniste libertaire. Rojava & Sankara ❤️";2021-05-14T23:06:18.000Z;;;;
1521094478836154369;02/05/22-11:49;03/05/22-01:15;13:25:42;deleted;LGBT_2;"RT @ryochilx: Le fait que j’aille dans un bar gay et je tombe sur mon père ……… no fake";_asjl_;"23 ans. From Mq ❤️💚🖤 to ✈️📍Insta : @_asjl";2018-10-24T13:47:14.000Z;;;;
